time,t1,t2
2020-04-02 22:04:13,23.9,23.9
2020-04-02 22:04:35,23.9,23.9
2020-04-02 22:04:57,23.9,23.9
2020-04-02 22:05:19,23.9,23.9
2020-04-02 22:05:41,24.0,23.9
2020-04-02 22:06:03,24.0,23.9
2020-04-02 22:06:24,23.9,23.9
2020-04-02 22:06:46,23.9,23.9
2020-04-02 22:07:08,23.9,23.9
2020-04-02 22:07:30,24.0,23.9
2020-04-02 22:07:52,23.9,23.8
2020-04-02 22:08:13,23.9,23.9
2020-04-02 22:08:35,23.9,23.9
2020-04-02 22:08:57,23.9,23.9
2020-04-02 22:09:19,23.9,23.8
2020-04-02 22:09:41,23.9,23.8
2020-04-02 22:10:03,23.9,23.9
2020-04-02 22:10:24,23.9,23.8
2020-04-02 22:10:46,23.9,23.8
2020-04-02 22:11:08,23.9,23.8
2020-04-02 22:11:30,23.9,23.9
2020-04-02 22:11:52,23.9,23.8
2020-04-02 22:12:13,23.9,23.8
2020-04-02 22:12:35,23.9,23.9
2020-04-02 22:12:57,23.9,23.9
2020-04-02 22:13:19,23.9,23.9
2020-04-02 22:13:41,23.9,23.9
2020-04-02 22:14:02,23.9,23.8
2020-04-02 22:14:24,23.9,23.9
2020-04-02 22:14:46,23.9,23.9
2020-04-02 22:15:08,23.9,23.8
2020-04-02 22:15:30,23.9,23.8
2020-04-02 22:15:52,23.9,23.8
2020-04-02 22:16:13,23.9,23.8
2020-04-02 22:16:35,23.9,23.9
2020-04-02 22:16:57,23.9,23.8
2020-04-02 22:17:19,23.9,23.8
2020-04-02 22:17:41,23.9,23.8
2020-04-02 22:18:03,23.9,23.8
2020-04-02 22:18:24,23.9,23.8
2020-04-02 22:18:46,23.9,23.8
2020-04-02 22:19:08,23.9,23.8
2020-04-02 22:19:30,23.9,23.8
2020-04-02 22:19:52,23.9,23.8
2020-04-02 22:20:13,23.9,23.9
2020-04-02 22:20:35,23.9,23.9
2020-04-02 22:20:57,23.9,23.8
2020-04-02 22:21:19,23.9,23.8
2020-04-02 22:21:41,23.9,23.8
2020-04-02 22:22:03,23.9,23.8
2020-04-02 22:22:24,23.9,23.9
2020-04-02 22:22:46,23.9,23.8
2020-04-02 22:23:08,23.9,23.8
2020-04-02 22:23:30,23.9,23.9
2020-04-02 22:23:52,23.9,23.8
2020-04-02 22:24:13,23.9,23.8
2020-04-02 22:24:35,23.9,23.9
2020-04-02 22:24:57,23.9,23.9
2020-04-02 22:25:19,23.9,23.9
2020-04-02 22:25:41,23.9,23.8
2020-04-02 22:26:03,23.9,23.8
2020-04-02 22:26:24,23.9,23.8
2020-04-02 22:26:46,23.9,23.8
2020-04-02 22:27:08,23.9,23.8
2020-04-02 22:27:30,23.9,23.8
2020-04-02 22:27:51,23.9,23.8
2020-04-02 22:28:13,23.9,23.8
2020-04-02 22:28:35,23.9,23.8
2020-04-02 22:28:57,23.9,23.8
2020-04-02 22:29:19,23.9,23.8
2020-04-02 22:29:41,23.9,23.9
2020-04-02 22:30:02,24.0,23.9
2020-04-02 22:30:24,23.9,23.9
2020-04-02 22:30:46,23.9,23.8
2020-04-02 22:31:08,23.9,23.8
2020-04-02 22:31:30,23.9,23.8
2020-04-02 22:31:51,23.9,23.8
2020-04-02 22:32:13,23.9,23.8
2020-04-02 22:32:35,23.9,23.8
2020-04-02 22:32:57,23.9,23.8
2020-04-02 22:33:19,23.9,23.8
2020-04-02 22:33:40,23.9,23.8
2020-04-02 22:34:02,23.9,23.8
2020-04-02 22:34:24,23.9,23.9
2020-04-02 22:34:46,23.9,23.9
2020-04-02 22:35:08,23.9,23.8
2020-04-02 22:35:30,23.9,23.8
2020-04-02 22:35:51,23.9,23.8
2020-04-02 22:36:13,23.9,23.8
2020-04-02 22:36:35,23.9,23.8
2020-04-02 22:36:57,23.9,23.8
2020-04-02 22:37:19,23.9,23.8
2020-04-02 22:37:41,23.9,23.8
2020-04-02 22:38:02,23.9,23.8
2020-04-02 22:38:25,23.9,23.8
2020-04-02 22:38:47,23.9,23.8
2020-04-02 22:39:09,23.9,23.8
2020-04-02 22:39:31,23.9,23.8
2020-04-02 22:39:52,23.9,23.8
2020-04-02 22:40:14,23.9,23.8
2020-04-02 22:40:36,24.0,23.8
2020-04-02 22:40:58,23.9,23.8
2020-04-02 22:41:20,23.9,23.9
2020-04-02 22:41:41,23.9,23.9
2020-04-02 22:42:03,23.9,23.8
2020-04-02 22:42:25,23.9,23.8
2020-04-02 22:42:47,23.9,23.8
2020-04-02 22:43:09,23.9,23.8
2020-04-02 22:43:30,23.9,23.8
2020-04-02 22:43:52,23.9,23.8
2020-04-02 22:44:14,23.9,23.8
2020-04-02 22:44:36,23.9,23.8
2020-04-02 22:44:58,23.9,23.8
2020-04-02 22:45:20,23.9,23.8
2020-04-02 22:45:41,23.9,23.9
2020-04-02 22:46:03,23.9,23.8
2020-04-02 22:46:25,23.9,23.8
2020-04-02 22:46:47,23.9,23.8
2020-04-02 22:47:09,23.9,23.8
2020-04-02 22:47:30,23.9,23.8
2020-04-02 22:47:52,23.9,23.8
2020-04-02 22:48:14,23.9,23.8
2020-04-02 22:48:36,23.9,23.8
2020-04-02 22:48:58,23.9,23.8
2020-04-02 22:49:19,23.9,23.8
2020-04-02 22:49:41,23.9,23.9
2020-04-02 22:50:03,23.9,23.9
2020-04-02 22:50:26,23.9,23.8
2020-04-02 22:50:48,23.9,23.8
2020-04-02 22:51:09,23.9,23.8
2020-04-02 22:51:31,23.9,23.9
2020-04-02 22:51:53,23.9,23.8
2020-04-02 22:52:15,23.9,23.8
2020-04-02 22:52:37,23.9,23.8
2020-04-02 22:52:59,23.9,23.8
2020-04-02 22:53:20,23.9,23.8
2020-04-02 22:53:42,23.9,23.8
2020-04-02 22:54:04,23.9,23.8
2020-04-02 22:54:26,23.9,23.8
2020-04-02 22:54:48,23.9,23.8
2020-04-02 22:55:09,23.9,23.8
2020-04-02 22:55:31,23.9,23.8
2020-04-02 22:55:53,23.9,23.8
2020-04-02 22:56:15,23.9,23.8
2020-04-02 22:56:37,23.9,23.8
2020-04-02 22:56:59,23.9,23.8
2020-04-02 22:57:20,23.9,23.8
2020-04-02 22:57:42,23.9,23.8
2020-04-02 22:58:04,23.9,23.8
2020-04-02 22:58:26,23.9,23.8
2020-04-02 22:58:48,23.9,23.8
2020-04-02 22:59:09,23.9,23.8
2020-04-02 22:59:31,23.9,23.8
2020-04-02 22:59:53,23.9,23.8
2020-04-02 23:00:16,23.9,23.8
2020-04-02 23:00:38,23.9,23.8
2020-04-02 23:01:00,23.9,23.8
2020-04-02 23:01:21,23.9,23.8
2020-04-02 23:01:43,23.9,23.8
2020-04-02 23:02:05,23.9,23.8
2020-04-02 23:02:27,23.9,23.9
2020-04-02 23:02:49,23.9,23.8
2020-04-02 23:03:11,23.9,23.8
2020-04-02 23:03:32,23.9,23.8
2020-04-02 23:03:54,23.9,23.8
2020-04-02 23:04:16,23.9,23.8
2020-04-02 23:04:38,23.9,23.8
2020-04-02 23:05:00,23.9,23.8
2020-04-02 23:05:22,23.9,23.8
2020-04-02 23:05:43,23.9,23.8
2020-04-02 23:06:05,23.9,23.8
2020-04-02 23:06:27,23.9,23.8
2020-04-02 23:06:49,23.9,23.8
2020-04-02 23:07:11,23.9,23.8
2020-04-02 23:07:32,23.9,23.8
2020-04-02 23:07:54,23.9,23.9
2020-04-02 23:08:16,23.9,23.9
2020-04-02 23:08:38,23.9,23.8
2020-04-02 23:09:00,23.9,23.8
2020-04-02 23:09:22,23.9,23.8
2020-04-02 23:09:43,23.9,23.8
2020-04-02 23:10:05,23.9,23.8
2020-04-02 23:10:27,23.9,23.8
2020-04-02 23:10:49,23.9,23.8
2020-04-02 23:11:11,23.9,23.8
2020-04-02 23:11:32,23.9,23.8
2020-04-02 23:11:54,23.9,23.8
2020-04-02 23:12:16,23.9,23.8
2020-04-02 23:12:38,23.9,23.8
2020-04-02 23:13:00,23.9,23.8
2020-04-02 23:13:21,23.9,23.8
2020-04-02 23:13:43,23.9,23.8
2020-04-02 23:14:05,23.9,23.8
2020-04-02 23:14:27,23.9,23.8
2020-04-02 23:14:49,23.9,23.8
2020-04-02 23:15:11,23.9,23.8
2020-04-02 23:15:32,23.9,23.8
2020-04-02 23:15:54,23.9,23.8
2020-04-02 23:16:16,23.9,23.8
2020-04-02 23:16:38,23.9,23.8
2020-04-02 23:17:00,23.9,23.8
2020-04-02 23:17:22,23.9,23.8
2020-04-02 23:17:43,23.9,23.8
2020-04-02 23:18:05,23.8,23.8
2020-04-02 23:18:27,23.9,23.8
2020-04-02 23:18:49,23.9,23.8
2020-04-02 23:19:11,23.9,23.8
2020-04-02 23:19:32,23.9,23.8
2020-04-02 23:19:54,23.9,23.8
2020-04-02 23:20:16,23.9,23.8
2020-04-02 23:20:38,23.9,23.8
2020-04-02 23:21:00,23.9,23.8
2020-04-02 23:21:22,23.9,23.8
2020-04-02 23:21:43,23.9,23.8
2020-04-02 23:22:05,23.9,23.8
2020-04-02 23:22:27,23.9,23.8
2020-04-02 23:22:49,23.9,23.8
2020-04-02 23:23:11,23.9,23.8
2020-04-02 23:23:33,23.9,23.8
2020-04-02 23:23:54,23.9,23.8
2020-04-02 23:24:16,23.9,23.8
2020-04-02 23:24:38,23.9,23.8
2020-04-02 23:25:00,23.9,23.8
2020-04-02 23:25:22,23.9,23.8
2020-04-02 23:25:44,23.9,23.8
2020-04-02 23:26:05,23.9,23.8
2020-04-02 23:26:27,23.9,23.8
2020-04-02 23:26:49,23.9,23.8
2020-04-02 23:27:11,23.9,23.8
2020-04-02 23:27:33,23.9,23.8
2020-04-02 23:27:55,23.9,23.8
2020-04-02 23:28:16,23.9,23.8
2020-04-02 23:28:38,23.9,23.8
2020-04-02 23:29:00,23.9,23.8
2020-04-02 23:29:22,23.9,23.8
2020-04-02 23:29:44,23.9,23.8
2020-04-02 23:30:05,23.9,23.8
2020-04-02 23:30:27,23.9,23.8
2020-04-02 23:30:49,23.9,23.8
2020-04-02 23:31:11,23.9,23.8
2020-04-02 23:31:33,23.9,23.8
2020-04-02 23:31:54,23.9,23.8
2020-04-02 23:32:16,23.9,23.8
2020-04-02 23:32:38,23.9,23.8
2020-04-02 23:33:00,23.9,23.8
2020-04-02 23:33:22,23.9,23.8
2020-04-02 23:33:43,23.9,23.8
2020-04-02 23:34:05,23.9,23.8
2020-04-02 23:34:27,23.9,23.8
2020-04-02 23:34:49,23.9,23.8
2020-04-02 23:35:11,23.9,23.8
2020-04-02 23:35:32,23.9,23.8
2020-04-02 23:35:54,23.9,23.8
2020-04-02 23:36:16,23.9,23.8
2020-04-02 23:36:38,23.9,23.8
2020-04-02 23:37:00,23.9,23.8
2020-04-02 23:37:21,23.9,23.8
2020-04-02 23:37:43,23.9,23.8
2020-04-02 23:38:05,23.9,23.8
2020-04-02 23:38:27,23.9,23.8
2020-04-02 23:38:49,23.9,23.8
2020-04-02 23:39:11,23.9,23.8
2020-04-02 23:39:32,23.9,23.8
2020-04-02 23:39:54,23.9,23.8
2020-04-02 23:40:17,23.9,23.9
2020-04-02 23:40:39,23.9,23.9
2020-04-02 23:41:00,23.9,23.8
2020-04-02 23:41:22,23.9,23.8
2020-04-02 23:41:44,23.9,23.8
2020-04-02 23:42:06,23.9,23.8
2020-04-02 23:42:28,23.9,23.8
2020-04-02 23:42:50,23.8,23.8
2020-04-02 23:43:11,23.9,23.8
2020-04-02 23:43:33,23.9,23.8
2020-04-02 23:43:55,23.9,23.8
2020-04-02 23:44:17,23.9,23.8
2020-04-02 23:44:39,23.9,23.8
2020-04-02 23:45:01,23.9,23.8
2020-04-02 23:45:22,23.9,23.8
2020-04-02 23:45:44,23.9,23.8
2020-04-02 23:46:06,23.9,23.8
2020-04-02 23:46:28,23.9,23.8
2020-04-02 23:46:50,23.9,23.8
2020-04-02 23:47:11,23.9,23.8
2020-04-02 23:47:33,23.9,23.8
2020-04-02 23:47:55,23.9,23.8
2020-04-02 23:48:17,23.9,23.8
2020-04-02 23:48:39,23.9,23.8
2020-04-02 23:49:01,23.9,23.8
2020-04-02 23:49:22,23.9,23.8
2020-04-02 23:49:44,23.9,23.8
2020-04-02 23:50:06,23.9,23.8
2020-04-02 23:50:28,23.9,23.8
2020-04-02 23:50:50,23.9,23.8
2020-04-02 23:51:11,23.9,23.8
2020-04-02 23:51:33,23.9,23.8
2020-04-02 23:51:55,23.9,23.8
2020-04-02 23:52:17,23.9,23.8
2020-04-02 23:52:39,23.9,23.8
2020-04-02 23:53:01,23.9,23.8
2020-04-02 23:53:22,23.9,23.8
2020-04-02 23:53:44,23.9,23.8
2020-04-02 23:54:06,23.9,23.8
2020-04-02 23:54:28,23.9,23.8
2020-04-02 23:54:50,23.9,23.8
2020-04-02 23:55:11,23.9,23.8
2020-04-02 23:55:33,23.9,23.8
2020-04-02 23:55:55,23.9,23.8
2020-04-02 23:56:17,23.9,23.8
2020-04-02 23:56:39,23.9,23.8
2020-04-02 23:57:01,23.9,23.8
2020-04-02 23:57:22,23.9,23.8
2020-04-02 23:57:44,23.9,23.8
2020-04-02 23:58:06,23.9,23.8
2020-04-02 23:58:28,23.9,23.8
2020-04-02 23:58:50,23.9,23.8
2020-04-02 23:59:12,23.9,23.8
2020-04-02 23:59:33,23.9,23.8
2020-04-02 23:59:55,23.9,23.8
2020-04-03 00:00:17,23.9,23.8
2020-04-03 00:00:39,23.9,23.8
2020-04-03 00:01:01,23.9,23.8
2020-04-03 00:01:22,23.9,23.8
2020-04-03 00:01:44,23.9,23.8
2020-04-03 00:02:06,23.9,23.8
2020-04-03 00:02:28,23.9,23.8
2020-04-03 00:02:50,23.9,23.8
2020-04-03 00:03:11,23.9,23.8
2020-04-03 00:03:33,23.9,23.8
2020-04-03 00:03:55,23.9,23.8
2020-04-03 00:04:17,23.9,23.8
2020-04-03 00:04:39,23.9,23.8
2020-04-03 00:05:01,23.9,23.8
2020-04-03 00:05:23,23.9,23.8
2020-04-03 00:05:44,23.9,23.8
2020-04-03 00:06:06,23.9,23.8
2020-04-03 00:06:28,23.9,23.8
2020-04-03 00:06:50,23.9,23.8
2020-04-03 00:07:12,23.9,23.8
2020-04-03 00:07:33,23.9,23.8
2020-04-03 00:07:55,23.9,23.8
2020-04-03 00:08:17,23.9,23.8
2020-04-03 00:08:39,23.9,23.8
2020-04-03 00:09:01,23.9,23.8
2020-04-03 00:09:23,23.8,23.8
2020-04-03 00:09:44,23.9,23.8
2020-04-03 00:10:06,23.9,23.8
2020-04-03 00:10:28,23.9,23.8
2020-04-03 00:10:50,23.9,23.8
2020-04-03 00:11:12,23.9,23.8
2020-04-03 00:11:33,23.9,23.8
2020-04-03 00:11:55,23.9,23.8
2020-04-03 00:12:17,23.9,23.8
2020-04-03 00:12:39,23.9,23.8
2020-04-03 00:13:01,23.9,23.8
2020-04-03 00:13:23,23.9,23.8
2020-04-03 00:13:45,23.9,23.8
2020-04-03 00:14:06,23.9,23.8
2020-04-03 00:14:28,23.9,23.7
2020-04-03 00:14:50,23.9,23.8
2020-04-03 00:15:12,23.9,23.8
2020-04-03 00:15:33,23.9,23.8
2020-04-03 00:15:55,23.9,23.8
2020-04-03 00:16:17,23.9,23.8
2020-04-03 00:16:39,23.9,23.8
2020-04-03 00:17:01,23.8,23.8
2020-04-03 00:17:23,23.9,23.8
2020-04-03 00:17:44,23.9,23.8
2020-04-03 00:18:06,23.9,23.8
2020-04-03 00:18:28,23.9,23.8
2020-04-03 00:18:50,23.9,23.8
2020-04-03 00:19:12,23.9,23.8
2020-04-03 00:19:34,23.9,23.8
2020-04-03 00:19:55,23.9,23.8
2020-04-03 00:20:17,23.9,23.8
2020-04-03 00:20:39,23.9,23.8
2020-04-03 00:21:01,23.9,23.8
2020-04-03 00:21:23,23.9,23.8
2020-04-03 00:21:44,23.9,23.8
2020-04-03 00:22:06,23.8,23.8
2020-04-03 00:22:28,23.9,23.8
2020-04-03 00:22:50,23.9,23.8
2020-04-03 00:23:12,23.9,23.8
2020-04-03 00:23:34,23.9,23.8
2020-04-03 00:23:55,23.9,23.8
2020-04-03 00:24:17,23.9,23.8
2020-04-03 00:24:39,23.9,23.8
2020-04-03 00:25:01,23.9,23.8
2020-04-03 00:25:23,23.8,23.8
2020-04-03 00:25:45,23.9,23.8
2020-04-03 00:26:06,23.9,23.8
2020-04-03 00:26:28,23.9,23.8
2020-04-03 00:26:50,23.9,23.8
2020-04-03 00:27:12,23.9,23.8
2020-04-03 00:27:34,23.9,23.8
2020-04-03 00:27:56,23.9,23.8
2020-04-03 00:28:17,23.9,23.8
2020-04-03 00:28:39,23.9,23.8
2020-04-03 00:29:01,23.9,23.8
2020-04-03 00:29:23,23.9,23.8
2020-04-03 00:29:45,23.9,23.8
2020-04-03 00:30:06,23.9,23.8
2020-04-03 00:30:28,23.8,23.8
2020-04-03 00:30:50,23.9,23.8
2020-04-03 00:31:12,23.9,23.8
2020-04-03 00:31:34,23.9,23.8
2020-04-03 00:31:55,23.9,23.8
2020-04-03 00:32:17,23.9,23.8
2020-04-03 00:32:39,23.9,23.8
2020-04-03 00:33:01,23.9,23.8
2020-04-03 00:33:23,23.9,23.8
2020-04-03 00:33:45,23.9,23.8
2020-04-03 00:34:06,23.9,23.8
2020-04-03 00:34:28,23.9,23.8
2020-04-03 00:34:50,23.8,23.8
2020-04-03 00:35:12,23.9,23.8
2020-04-03 00:35:34,23.9,23.8
2020-04-03 00:35:55,23.9,23.8
2020-04-03 00:36:17,23.9,23.8
2020-04-03 00:36:39,23.9,23.8
2020-04-03 00:37:01,23.8,23.8
2020-04-03 00:37:23,23.9,23.8
2020-04-03 00:37:45,23.9,23.8
2020-04-03 00:38:07,23.9,23.8
2020-04-03 00:38:29,23.9,23.8
2020-04-03 00:38:51,23.9,23.8
2020-04-03 00:39:13,23.9,23.8
2020-04-03 00:39:35,23.8,23.8
2020-04-03 00:39:57,23.8,23.8
2020-04-03 00:40:18,23.9,23.8
2020-04-03 00:40:40,23.8,23.7
2020-04-03 00:41:02,23.9,23.7
2020-04-03 00:41:24,23.9,23.8
2020-04-03 00:41:46,23.9,23.8
2020-04-03 00:42:07,23.9,23.8
2020-04-03 00:42:29,23.9,23.8
2020-04-03 00:42:51,23.9,23.8
2020-04-03 00:43:13,23.9,23.8
2020-04-03 00:43:35,23.9,23.8
2020-04-03 00:43:57,23.9,23.8
2020-04-03 00:44:18,23.9,23.8
2020-04-03 00:44:40,23.9,23.8
2020-04-03 00:45:02,23.8,23.8
2020-04-03 00:45:24,23.9,23.7
2020-04-03 00:45:46,23.9,23.8
2020-04-03 00:46:07,23.9,23.8
2020-04-03 00:46:29,23.9,23.8
2020-04-03 00:46:51,23.9,23.8
2020-04-03 00:47:13,23.9,23.8
2020-04-03 00:47:35,23.8,23.8
2020-04-03 00:47:57,23.9,23.8
2020-04-03 00:48:18,23.9,23.8
2020-04-03 00:48:40,23.9,23.8
2020-04-03 00:49:02,23.9,23.8
2020-04-03 00:49:24,23.9,23.8
2020-04-03 00:49:46,23.8,23.8
2020-04-03 00:50:08,23.9,23.8
2020-04-03 00:50:29,23.9,23.8
2020-04-03 00:50:51,23.9,23.8
2020-04-03 00:51:13,23.9,23.8
2020-04-03 00:51:35,23.9,23.8
2020-04-03 00:51:57,23.9,23.8
2020-04-03 00:52:18,23.9,23.8
2020-04-03 00:52:40,23.9,23.8
2020-04-03 00:53:02,23.9,23.8
2020-04-03 00:53:24,23.9,23.8
2020-04-03 00:53:46,23.8,23.8
2020-04-03 00:54:08,23.9,23.8
2020-04-03 00:54:29,23.9,23.8
2020-04-03 00:54:51,23.9,23.8
2020-04-03 00:55:13,23.9,23.8
2020-04-03 00:55:35,23.9,23.8
2020-04-03 00:55:57,23.9,23.8
2020-04-03 00:56:19,23.9,23.8
2020-04-03 00:56:40,23.9,23.8
2020-04-03 00:57:02,23.9,23.8
2020-04-03 00:57:24,23.9,23.8
2020-04-03 00:57:46,23.9,23.8
2020-04-03 00:58:08,23.9,23.8
2020-04-03 00:58:30,23.8,23.8
2020-04-03 00:58:51,23.9,23.8
2020-04-03 00:59:13,23.9,23.8
2020-04-03 00:59:35,23.9,23.8
2020-04-03 00:59:57,23.9,23.8
2020-04-03 01:00:19,23.9,23.8
2020-04-03 01:00:41,23.9,23.8
2020-04-03 01:01:02,23.9,23.8
2020-04-03 01:01:24,23.9,23.8
2020-04-03 01:01:46,23.9,23.8
2020-04-03 01:02:08,23.9,23.8
2020-04-03 01:02:30,23.9,23.8
2020-04-03 01:02:52,23.9,23.8
2020-04-03 01:03:13,23.8,23.8
2020-04-03 01:03:35,23.9,23.8
2020-04-03 01:03:57,23.9,23.8
2020-04-03 01:04:19,23.9,23.8
2020-04-03 01:04:41,23.9,23.8
2020-04-03 01:05:02,23.9,23.8
2020-04-03 01:05:24,23.8,23.8
2020-04-03 01:05:46,23.9,23.8
2020-04-03 01:06:08,23.9,23.8
2020-04-03 01:06:30,23.8,23.8
2020-04-03 01:06:52,23.9,23.8
2020-04-03 01:07:13,23.9,23.8
2020-04-03 01:07:35,23.8,23.8
2020-04-03 01:07:57,23.9,23.8
2020-04-03 01:08:19,23.9,23.8
2020-04-03 01:08:41,23.9,23.8
2020-04-03 01:09:02,23.9,23.8
2020-04-03 01:09:24,23.8,23.8
2020-04-03 01:09:46,23.9,23.8
2020-04-03 01:10:08,23.9,23.8
2020-04-03 01:10:30,23.9,23.8
2020-04-03 01:10:52,23.9,23.8
2020-04-03 01:11:13,23.9,23.8
2020-04-03 01:11:35,23.8,23.7
2020-04-03 01:11:57,23.8,23.8
2020-04-03 01:12:19,23.9,23.8
2020-04-03 01:12:41,23.9,23.8
2020-04-03 01:13:02,23.9,23.8
2020-04-03 01:13:24,23.9,23.8
2020-04-03 01:13:46,23.9,23.8
2020-04-03 01:14:08,23.9,23.8
2020-04-03 01:14:30,23.9,23.8
2020-04-03 01:14:51,23.8,23.8
2020-04-03 01:15:13,23.9,23.8
2020-04-03 01:15:35,23.9,23.8
2020-04-03 01:15:57,23.8,23.8
2020-04-03 01:16:19,23.9,23.8
2020-04-03 01:16:40,23.9,23.8
2020-04-03 01:17:02,23.9,23.8
2020-04-03 01:17:24,23.9,23.8
2020-04-03 01:17:46,23.8,23.8
2020-04-03 01:18:08,23.9,23.8
2020-04-03 01:18:30,23.9,23.8
2020-04-03 01:18:51,23.8,23.8
2020-04-03 01:19:13,23.9,23.8
2020-04-03 01:19:35,23.9,23.8
2020-04-03 01:19:57,23.9,23.8
2020-04-03 01:20:19,23.9,23.8
2020-04-03 01:20:41,23.9,23.8
2020-04-03 01:21:02,23.9,23.8
2020-04-03 01:21:24,23.9,23.8
2020-04-03 01:21:46,23.9,23.8
2020-04-03 01:22:08,23.9,23.8
2020-04-03 01:22:30,23.9,23.8
2020-04-03 01:22:52,23.9,23.8
2020-04-03 01:23:13,23.9,23.8
2020-04-03 01:23:35,23.9,23.8
2020-04-03 01:23:57,23.9,23.8
2020-04-03 01:24:19,23.9,23.8
2020-04-03 01:24:41,23.9,23.8
2020-04-03 01:25:03,23.9,23.8
2020-04-03 01:25:24,23.9,23.8
2020-04-03 01:25:46,23.9,23.8
2020-04-03 01:26:08,23.9,23.8
2020-04-03 01:26:30,23.8,23.8
2020-04-03 01:26:51,23.9,23.8
2020-04-03 01:27:13,23.9,23.8
2020-04-03 01:27:35,23.9,23.8
2020-04-03 01:27:57,23.9,23.8
2020-04-03 01:28:19,23.9,23.8
2020-04-03 01:28:41,23.8,23.8
2020-04-03 01:29:02,23.9,23.8
2020-04-03 01:29:24,23.9,23.8
2020-04-03 01:29:46,23.9,23.8
2020-04-03 01:30:08,23.8,23.8
2020-04-03 01:30:30,23.9,23.8
2020-04-03 01:30:52,23.9,23.8
2020-04-03 01:31:13,23.9,23.8
2020-04-03 01:31:35,23.8,23.8
2020-04-03 01:31:57,23.9,23.8
2020-04-03 01:32:19,23.9,23.8
2020-04-03 01:32:41,23.9,23.8
2020-04-03 01:33:02,23.9,23.8
2020-04-03 01:33:24,23.9,23.8
2020-04-03 01:33:46,23.9,23.8
2020-04-03 01:34:08,23.9,23.8
2020-04-03 01:34:30,23.9,23.8
2020-04-03 01:34:52,23.8,23.8
2020-04-03 01:35:13,23.8,23.8
2020-04-03 01:35:35,23.8,23.8
2020-04-03 01:35:57,23.9,23.8
2020-04-03 01:36:19,23.9,23.8
2020-04-03 01:36:41,23.9,23.8
2020-04-03 01:37:02,23.9,23.8
2020-04-03 01:37:24,23.9,23.8
2020-04-03 01:37:46,23.9,23.8
2020-04-03 01:38:08,23.9,23.8
2020-04-03 01:38:30,23.9,23.8
2020-04-03 01:38:52,23.9,23.8
2020-04-03 01:39:14,23.9,23.8
2020-04-03 01:39:36,23.9,23.8
2020-04-03 01:39:58,23.9,23.8
2020-04-03 01:40:20,23.9,23.8
2020-04-03 01:40:42,23.9,23.8
2020-04-03 01:41:03,23.9,23.8
2020-04-03 01:41:25,23.9,23.8
2020-04-03 01:41:47,23.9,23.8
2020-04-03 01:42:09,23.9,23.8
2020-04-03 01:42:31,23.9,23.8
2020-04-03 01:42:53,23.9,23.8
2020-04-03 01:43:14,23.8,23.8
2020-04-03 01:43:36,23.9,23.8
2020-04-03 01:43:58,23.8,23.8
2020-04-03 01:44:20,23.9,23.8
2020-04-03 01:44:42,23.9,23.8
2020-04-03 01:45:04,23.9,23.8
2020-04-03 01:45:26,23.9,23.8
2020-04-03 01:45:48,23.9,23.8
2020-04-03 01:46:10,23.9,23.8
2020-04-03 01:46:32,23.9,23.8
2020-04-03 01:46:54,23.8,23.8
2020-04-03 01:47:15,23.9,23.8
2020-04-03 01:47:37,23.9,23.8
2020-04-03 01:47:59,23.9,23.8
2020-04-03 01:48:21,23.8,23.8
2020-04-03 01:48:43,23.9,23.8
2020-04-03 01:49:05,23.9,23.8
2020-04-03 01:49:27,23.9,23.8
2020-04-03 01:49:48,23.9,23.8
2020-04-03 01:50:10,23.9,23.8
2020-04-03 01:50:32,23.9,23.8
2020-04-03 01:50:54,23.8,23.8
2020-04-03 01:51:16,23.9,23.8
2020-04-03 01:51:37,23.8,23.8
2020-04-03 01:51:59,23.9,23.8
2020-04-03 01:52:21,23.8,23.8
2020-04-03 01:52:43,23.8,23.8
2020-04-03 01:53:05,23.8,23.8
2020-04-03 01:53:27,23.8,23.8
2020-04-03 01:53:48,23.8,23.8
2020-04-03 01:54:10,23.8,23.7
2020-04-03 01:54:32,23.8,23.8
2020-04-03 01:54:54,23.8,23.8
2020-04-03 01:55:16,23.8,23.8
2020-04-03 01:55:38,23.9,23.7
2020-04-03 01:55:59,23.8,23.8
2020-04-03 01:56:21,23.8,23.7
2020-04-03 01:56:43,23.8,23.7
2020-04-03 01:57:05,23.8,23.8
2020-04-03 01:57:27,23.8,23.8
2020-04-03 01:57:49,23.8,23.7
2020-04-03 01:58:10,23.9,23.8
2020-04-03 01:58:32,23.8,23.8
2020-04-03 01:58:54,23.8,23.7
2020-04-03 01:59:16,23.8,23.7
2020-04-03 01:59:38,23.8,23.8
2020-04-03 02:00:00,23.8,23.7
2020-04-03 02:00:21,23.8,23.8
2020-04-03 02:00:43,23.8,23.8
2020-04-03 02:01:05,23.8,23.7
2020-04-03 02:01:27,23.9,23.8
2020-04-03 02:01:49,23.8,23.8
2020-04-03 02:02:10,23.8,23.7
2020-04-03 02:02:32,23.8,23.7
2020-04-03 02:02:55,23.8,23.7
2020-04-03 02:03:17,23.8,23.7
2020-04-03 02:03:39,23.8,23.8
2020-04-03 02:04:01,23.8,23.8
2020-04-03 02:04:22,23.8,23.7
2020-04-03 02:04:44,23.8,23.7
2020-04-03 02:05:06,23.8,23.8
2020-04-03 02:05:28,23.8,23.7
2020-04-03 02:05:49,23.8,23.7
2020-04-03 02:06:11,23.8,23.7
